case_id,dataset,fault_type,root_cause_service,residualization,fit_samples,pseudo_abnormal_samples,n_metrics,n_services,max_service_score,median_service_score,p90_service_score,positive_service_fraction,top_service,metrics_with_any_clip,mean_metric_clip_fraction
re1_ob__cartservice_disk__3,re1_ob,disk,cartservice,stationary_ar,180,180,48,14,5393.708922269707,98.2506186978676,413.96912358128276,0.9285714285714286,frontend-check,0,0.0
re1_ob__cartservice_disk__3,re1_ob,disk,cartservice,stationary_counterfactual_ar,180,180,48,14,5393.708922269707,235.67691134598186,644.2675511833125,0.9285714285714286,frontend-check,0,0.0
re1_ob__cartservice_disk__3,re1_ob,disk,cartservice,stationary_counterfactual_ar_uncertainty,180,180,48,14,5393.708922269707,168.60411200881651,528.2187971815349,0.9285714285714286,frontend-check,0,0.0
re1_ob__cartservice_disk__4,re1_ob,disk,cartservice,stationary_ar,180,180,47,13,193.72868310688108,26.742062853836824,67.94916093050715,0.7692307692307693,redis,0,0.0
re1_ob__cartservice_disk__4,re1_ob,disk,cartservice,stationary_counterfactual_ar,180,180,47,13,110.42563111007435,61.4645061113279,95.74424623250735,0.9230769230769231,paymentservice,0,0.0
re1_ob__cartservice_disk__4,re1_ob,disk,cartservice,stationary_counterfactual_ar_uncertainty,180,180,47,13,134.59805478421805,26.343120208418856,93.89528660643792,0.9230769230769231,redis,0,0.0
re1_ob__cartservice_disk__5,re1_ob,disk,cartservice,stationary_ar,180,180,48,13,184.95381541659745,14.426753980418482,80.07774717448687,0.8461538461538461,emailservice,0,0.0
re1_ob__cartservice_disk__5,re1_ob,disk,cartservice,stationary_counterfactual_ar,180,180,48,13,250.51609948212095,49.38950467856057,133.86500421259478,0.9230769230769231,emailservice,0,0.0
re1_ob__cartservice_disk__5,re1_ob,disk,cartservice,stationary_counterfactual_ar_uncertainty,180,180,48,13,185.8086984048201,35.30025079123656,68.67571470766605,0.8461538461538461,emailservice,0,0.0
re1_ob__cartservice_loss__1,re1_ob,loss,cartservice,stationary_ar,180,180,49,13,370.7452995570345,172.15982782119582,255.1551841675389,0.9230769230769231,cartservice,0,0.0
